step,wp0_x,wp0_y,wp1_x,wp1_y,ego_speed,steer,throttle,brake
1565,0.3170,-0.0182,1.9340,-0.0365,2.6995,-0.0138,0.7500,0.0000
1566,0.2868,0.0161,1.8736,0.0322,2.9712,0.0081,0.7500,0.0000
1567,0.2868,0.0161,1.8736,0.0323,3.3275,0.0046,0.7500,0.0000
1568,0.3170,-0.0183,1.9340,-0.0366,3.7526,-0.0164,0.7500,0.0000
1569,0.2868,0.0161,1.8736,0.0322,4.1650,0.0093,0.7500,0.0000
1570,0.2868,0.0161,1.8736,0.0322,4.5626,0.0057,0.7500,0.0000
1571,0.2868,0.0160,1.8735,0.0320,4.8217,0.0061,0.7500,0.0000
1572,0.2868,0.0160,1.8735,0.0320,5.1887,0.0066,0.7500,0.0000
1573,0.2868,0.0160,1.8735,0.0320,5.0593,0.0071,0.7500,0.0000
1574,0.2868,0.0161,1.8736,0.0321,5.0973,0.0077,0.7500,0.0000
1575,0.2868,0.0162,1.8736,0.0324,1.1894,0.0082,0.7500,0.0000
1576,0.3171,-0.0181,1.9341,-0.0362,0.3693,-0.0129,0.7500,0.0000
1577,0.3171,-0.0180,1.9342,-0.0360,0.0832,-0.0088,0.7500,0.0000
1578,0.3171,-0.0179,1.9342,-0.0358,0.0542,-0.0087,0.7500,0.0000
1579,0.3171,-0.0178,1.9343,-0.0356,0.0234,-0.0087,0.7500,0.0000
1580,0.3172,-0.0177,1.9343,-0.0355,0.0299,-0.0087,0.7500,0.0000
1581,0.3172,-0.0177,1.9343,-0.0354,0.0198,-0.0089,0.7500,0.0000
1582,0.3172,-0.0177,1.9343,-0.0353,0.0223,-0.0092,0.7500,0.0000
1583,0.3172,-0.0176,1.9343,-0.0353,0.0104,-0.0094,0.7500,0.0000
1584,0.3172,-0.0176,1.9344,-0.0352,0.0108,-0.0094,0.7500,0.0000
1585,0.3172,-0.0176,1.9344,-0.0352,0.0119,-0.0094,0.7500,0.0000
1586,0.3172,-0.0176,1.9344,-0.0352,0.0114,-0.0099,0.7500,0.0000
1587,0.3172,-0.0176,1.9344,-0.0351,0.0214,-0.0104,0.7500,0.0000
1588,0.3172,-0.0176,1.9344,-0.0351,0.0125,-0.0103,0.7500,0.0000
1589,0.3172,-0.0175,1.9344,-0.0351,0.0053,-0.0108,0.7500,0.0000
1590,0.3172,-0.0175,1.9344,-0.0350,0.0140,-0.0113,0.7500,0.0000
1591,0.3172,-0.0175,1.9344,-0.0350,0.0024,-0.0118,0.7500,0.0000
1592,0.3172,-0.0175,1.9344,-0.0350,0.0039,-0.0123,0.7500,0.0000
1593,0.3172,-0.0175,1.9344,-0.0349,0.0197,-0.0128,0.7500,0.0000
1594,0.3172,-0.0174,1.9344,-0.0349,0.0133,-0.0133,0.7500,0.0000
1595,0.3172,-0.0174,1.9344,-0.0348,0.0115,-0.0138,0.7500,0.0000
1596,0.3172,-0.0174,1.9344,-0.0348,0.0040,-0.0138,0.7500,0.0000
1597,0.3172,-0.0174,1.9345,-0.0347,0.0209,-0.0137,0.7500,0.0000
1598,0.3172,-0.0174,1.9345,-0.0347,0.0182,-0.0137,0.7500,0.0000
1599,0.3172,-0.0173,1.9345,-0.0347,0.0123,-0.0137,0.7500,0.0000
1600,0.3172,-0.0173,1.9345,-0.0346,0.0168,-0.0137,0.7500,0.0000
1601,0.3172,-0.0173,1.9345,-0.0346,0.0072,-0.0137,0.7500,0.0000
1602,0.3172,-0.0173,1.9345,-0.0345,0.0017,-0.0137,0.7500,0.0000
1603,0.3172,-0.0173,1.9345,-0.0345,0.0013,-0.0136,0.7500,0.0000
1604,0.3173,-0.0172,1.9345,-0.0345,0.0253,-0.0136,0.7500,0.0000
1605,0.3173,-0.0172,1.9345,-0.0344,0.0014,-0.0136,0.7500,0.0000
1606,-0.8838,-0.0317,-0.4677,-0.0634,0.0000,-0.0797,0.7500,0.0000
1607,-0.8842,-0.0316,-0.4683,-0.0632,0.0000,-0.0686,0.7500,0.0000
1608,-0.8842,-0.0316,-0.4684,-0.0632,0.0000,-0.0701,0.7500,0.0000
1609,-0.8841,-0.0316,-0.4682,-0.0632,0.0000,-0.0717,0.7500,0.0000
1610,-0.8840,-0.0317,-0.4680,-0.0633,0.0000,-0.0734,0.7500,0.0000
1611,-0.9878,0.0057,-0.6757,0.0114,0.0000,0.0203,0.7500,0.0000
1612,-1.0815,0.0527,-0.8631,0.1054,0.1582,-0.0077,0.0000,1.0000
1613,-1.1799,0.0865,-1.0598,0.1730,0.0000,-0.0058,0.0000,1.0000
1614,-1.1694,0.0827,-1.0387,0.1654,0.0000,-0.0057,0.0000,1.0000
1615,-1.1700,0.0640,-1.0401,0.1279,0.0001,-0.0056,0.0000,1.0000
1616,-1.1500,0.0490,-1.0000,0.0980,0.0000,-0.0055,0.0000,1.0000
1617,-1.1153,0.0416,-0.9305,0.0832,0.0000,-0.0053,0.0000,1.0000
1618,-1.0849,0.0355,-0.8698,0.0710,0.0001,-0.0052,0.0000,1.0000
1619,-1.0559,0.0302,-0.8118,0.0604,0.0000,-0.0051,0.0000,1.0000
1620,-1.0248,0.0179,-0.7495,0.0359,0.0000,0.0559,0.7500,0.0000
1621,-0.9979,0.0022,-0.6959,0.0043,0.0105,-0.0133,0.7500,0.0000
1622,-0.9776,-0.0127,-0.6553,-0.0253,0.0338,-0.0487,0.7500,0.0000
1623,-0.9465,-0.0245,-0.5931,-0.0490,0.0419,-0.0708,0.7500,0.0000
1624,-0.9072,-0.0288,-0.5145,-0.0577,0.5081,-0.0706,0.7500,0.0000
1625,-0.9026,-0.0302,-0.5052,-0.0605,0.7178,-0.0740,0.7500,0.0000
1626,-0.9343,-0.0266,-0.5687,-0.0531,0.9524,-0.0700,0.1053,0.0000
1627,-0.9701,-0.0168,-0.6402,-0.0335,1.1245,0.0013,0.0000,1.0000
1628,-1.0200,-0.0057,-0.7401,-0.0114,0.0010,-0.0299,0.7500,0.0000
1629,-1.1070,0.0100,-0.9140,0.0199,0.0807,-0.0021,0.0000,1.0000
1630,-1.1462,0.0165,-0.9924,0.0331,0.0003,-0.0031,0.0000,1.0000
1631,-1.0855,0.0066,-0.8709,0.0133,0.0002,-0.0033,0.0000,1.0000
1632,-1.0693,0.0086,-0.8385,0.0171,0.0002,-0.0033,0.0000,1.0000
1633,-1.0488,0.0068,-0.7977,0.0135,0.0001,0.0206,0.7500,0.0000
1634,-1.0336,-0.0046,-0.7673,-0.0093,0.0075,-0.0287,0.7500,0.0000
1635,-1.0191,-0.0137,-0.7382,-0.0274,0.0534,-0.0523,0.7500,0.0000
1636,-0.9938,-0.0197,-0.6876,-0.0394,0.2162,-0.0633,0.7500,0.0000
1637,-0.9767,-0.0235,-0.6534,-0.0470,0.4325,-0.0702,0.7500,0.0000
1638,-0.9685,-0.0272,-0.6370,-0.0544,0.7572,-0.0798,0.7500,0.0000
1639,-0.9340,-0.0377,-0.5680,-0.0754,0.9536,-0.1009,0.1189,0.0000
1640,-0.7570,-0.0746,-0.2140,-0.1492,1.0823,-0.1352,0.7500,0.0000
1641,-0.9096,-0.0059,-0.5192,-0.0118,1.1380,0.0029,0.0000,1.0000
1642,-0.9125,0.0024,-0.5250,0.0049,0.0012,-0.0130,0.7500,0.0000
1643,-0.8684,-0.0058,-0.4369,-0.0116,0.1737,-0.0322,0.7500,0.0000
1644,-0.9098,0.0023,-0.5196,0.0046,0.4198,-0.0076,0.7500,0.0000
1645,-0.9148,-0.0180,-0.5296,-0.0361,0.6497,-0.0625,0.7500,0.0000
1646,-0.8248,-0.0546,-0.3496,-0.1093,0.9584,-0.1203,0.0766,0.0000
1647,-0.8127,-0.0568,-0.3255,-0.1135,1.0832,-0.1116,0.0354,0.0000
1648,-0.6082,-0.0508,0.0836,-0.1017,1.0650,-0.0705,0.7500,0.0000
1649,-0.6347,-0.0356,0.0306,-0.0711,1.0416,-0.0602,0.7500,0.0000
1650,-0.6475,-0.0241,0.0050,-0.0483,1.1724,-0.0487,0.7500,0.0000
1651,-0.6463,-0.0157,0.0074,-0.0313,1.3082,-0.0396,0.7500,0.0000
1652,-0.7279,0.0126,-0.1557,0.0251,1.5067,0.0037,0.7500,0.0000
1653,-0.7613,0.0243,-0.2225,0.0486,1.7689,0.0183,0.7500,0.0000
1654,-0.7796,0.0297,-0.2593,0.0593,2.0792,0.0273,0.0000,0.0000
1655,-0.8035,0.0329,-0.3069,0.0658,2.3588,-0.0150,0.0000,1.0000
1656,-0.7440,0.0475,-0.1880,0.0949,5.0062,-0.0088,0.0000,1.0000
1657,-0.9782,0.0101,-0.6564,0.0202,3.1974,-0.0079,0.0000,1.0000
1658,-0.9816,0.0056,-0.6632,0.0111,1.5473,-0.0069,0.0000,1.0000
1659,-0.9699,0.0026,-0.6397,0.0053,0.0043,-0.0034,0.7500,0.0000
1660,-0.9264,-0.0029,-0.5527,-0.0057,0.0437,-0.0172,0.7500,0.0000
1661,-0.8998,-0.0053,-0.4996,-0.0106,0.3722,-0.0200,0.7500,0.0000
1662,-0.8732,-0.0056,-0.4464,-0.0112,0.7210,-0.0193,0.7500,0.0000
1663,-0.8459,-0.0038,-0.3919,-0.0076,0.9006,-0.0146,0.4244,0.0000
1664,-0.8185,-0.0010,-0.3369,-0.0020,1.0997,-0.0095,0.0000,0.0000
1665,-0.7891,0.0040,-0.2781,0.0079,1.2642,0.0004,0.7500,0.0000
1666,-0.7710,0.0042,-0.2421,0.0084,1.1930,0.0016,0.7500,0.0000
1667,-0.7564,0.0028,-0.2128,0.0056,1.2753,0.0017,0.7500,0.0000
1668,-0.7460,0.0040,-0.1920,0.0080,1.4232,0.0061,0.7500,0.0000
1669,-0.7388,-0.0007,-0.1775,-0.0014,1.5962,-0.0014,0.7500,0.0000
1670,-0.7340,-0.0048,-0.1680,-0.0096,1.8609,-0.0062,0.6649,0.0000
1671,-0.7262,-0.0070,-0.1524,-0.0139,2.1530,-0.0081,0.0000,0.0000
1672,-0.8561,0.0080,-0.4122,0.0159,2.3906,0.0020,0.0000,1.0000
1673,-0.8480,0.0041,-0.3960,0.0083,2.2062,0.0003,0.0000,1.0000
1674,-0.8372,-0.0002,-0.3744,-0.0004,0.3387,-0.0012,0.7500,0.0000
1675,-0.8261,-0.0040,-0.3523,-0.0079,0.0537,-0.0091,0.7500,0.0000
1676,-0.8155,-0.0072,-0.3311,-0.0144,0.6234,-0.0143,0.7500,0.0000
1677,-0.8094,-0.0089,-0.3188,-0.0179,0.7732,-0.0168,0.7500,0.0000
1678,-0.8092,-0.0093,-0.3184,-0.0186,1.0329,-0.0174,0.0000,0.0000
1679,-0.8018,-0.0090,-0.3036,-0.0180,1.2849,0.0006,0.0000,1.0000
1680,-0.8112,-0.0114,-0.3225,-0.0229,0.0008,-0.0258,0.7500,0.0000
1681,-0.8146,-0.0057,-0.3297,-0.0119,0.0798,-0.0102,0.7500,0.0000
1682,-0.8210,-0.0060,-0.3428,-0.0128,0.3130,-0.0133,0.7500,0.0000
1683,-0.8125,0.0129,-0.3250,0.0259,0.5757,0.0268,0.7500,0.0000
1684,-0.8395,-0.0082,-0.3791,-0.0165,0.8631,-0.0250,0.6591,0.0000
1685,-0.8220,0.0325,-0.3441,0.0649,1.1265,0.0005,0.0000,1.0000
1686,-0.8172,0.0430,-0.3345,0.0859,0.0009,0.0871,0.7500,0.0000
1687,-0.8094,0.0507,-0.3188,0.1013,0.1469,0.0864,0.7500,0.0000
1688,-0.8123,0.0336,-0.3245,0.0672,0.5013,0.0515,0.7500,0.0000
1689,-0.7877,0.0329,-0.2753,0.0659,0.7108,0.0550,0.7500,0.0000
1690,-0.7596,0.0274,-0.2192,0.0547,0.9874,0.0439,0.7500,0.0000
1691,-0.7310,0.0204,-0.1619,0.0408,1.1995,0.0331,0.7500,0.0000
1692,-0.7025,0.0149,-0.1050,0.0297,1.4039,0.0257,0.7500,0.0000
1693,-0.6711,0.0105,-0.0423,0.0210,1.6529,0.0201,0.7500,0.0000
1694,-0.6391,0.0061,0.0218,0.0122,1.9314,0.0146,0.2602,0.0000
1695,-0.6205,0.0043,0.0590,0.0087,2.1534,0.0135,0.0234,0.0000
1696,-0.6140,0.0021,0.0720,0.0042,2.1530,0.0112,0.0858,0.0000
1697,-0.6176,0.0088,0.0648,0.0175,2.0326,0.0223,0.0801,0.0000
1698,-0.5991,0.0133,0.1017,0.0266,1.8771,0.0273,0.7500,0.0000
1699,-0.5733,-0.0049,0.1534,-0.0098,1.7495,0.0006,0.7500,0.0000
1700,-0.5694,-0.0122,0.1611,-0.0244,1.7908,-0.0041,0.7500,0.0000
1701,-0.5708,-0.0201,0.1584,-0.0402,1.9733,-0.0133,0.0336,0.0000
1702,-0.5525,0.0035,0.1950,0.0071,2.1405,0.0210,0.0499,0.0000
1703,-0.5435,-0.0004,0.2131,-0.0007,2.0906,0.0091,0.7500,0.0000
1704,-0.5433,-0.0071,0.2135,-0.0142,1.9936,0.0015,0.7500,0.0000
1705,-0.5322,-0.0064,0.2356,-0.0128,2.0433,0.0040,0.7500,0.0000
1706,-0.5503,-0.0162,0.1994,-0.0323,2.2466,0.0050,0.0000,1.0000
1707,-0.5748,-0.0308,0.1504,-0.0615,2.3270,0.0029,0.0000,1.0000
1708,-0.5928,-0.0435,0.1144,-0.0869,1.4312,-0.0578,0.7500,0.0000
1709,-0.6311,-0.0398,0.0378,-0.0795,0.0645,-0.0470,0.7500,0.0000
1710,-0.6309,-0.0462,0.0382,-0.0923,0.7291,-0.0597,0.7500,0.0000
1711,-0.6352,-0.0520,0.0296,-0.1039,1.0533,-0.0696,0.7500,0.0000
1712,-0.6418,-0.0568,0.0163,-0.1136,1.2720,-0.0784,0.7500,0.0000
1713,-0.6486,-0.0656,0.0029,-0.1311,1.4710,-0.0937,0.7500,0.0000
1714,-0.6554,-0.0745,-0.0109,-0.1490,1.7556,-0.1086,0.7500,0.0000
1715,-0.6185,-0.0367,0.0629,-0.0735,2.0354,-0.0468,0.0000,0.0000
1716,-0.6193,-0.0407,0.0614,-0.0814,2.2920,-0.0027,0.0000,1.0000
1717,-0.6095,-0.0304,0.0809,-0.0609,2.1286,-0.0605,0.0776,0.0000
1718,-0.6064,-0.0307,0.0873,-0.0615,1.9200,-0.0538,0.5562,0.0000
1719,-0.6025,-0.0297,0.0950,-0.0594,1.7849,-0.0529,0.7500,0.0000
1720,-0.5930,-0.0282,0.1140,-0.0565,1.8092,-0.0512,0.7500,0.0000
1721,-0.5780,-0.0266,0.1441,-0.0531,1.9765,-0.0488,0.0254,0.0000
1722,-0.5573,-0.0224,0.1854,-0.0448,2.1363,-0.0437,0.0516,0.0000
1723,-0.5387,-0.0159,0.2225,-0.0319,2.0843,-0.0364,0.7500,0.0000
1724,-0.4943,-0.0106,0.3114,-0.0212,1.9866,-0.0306,0.7500,0.0000
1725,-0.4548,-0.0046,0.3904,-0.0091,2.0354,-0.0243,0.7500,0.0000
1726,-0.4529,0.0010,0.3942,0.0021,2.2389,-0.0192,0.7500,0.0000
1727,-0.4560,0.0052,0.3881,0.0105,2.5450,-0.0154,0.7500,0.0000
1728,-0.4405,0.0103,0.4189,0.0205,2.9199,-0.0090,0.3139,0.0000
1729,-0.4166,0.0137,0.4667,0.0274,3.2000,-0.0047,0.0000,0.0000
1730,-0.3995,0.0157,0.5011,0.0314,3.2199,-0.0015,0.0708,0.0000
1731,-0.3798,0.0234,0.5405,0.0468,3.0207,0.0085,0.0646,0.0000
1732,-0.4158,0.0250,0.4684,0.0500,2.7956,0.0125,0.7500,0.0000
1733,-0.4608,0.0073,0.3783,0.0145,2.6167,-0.0048,0.7500,0.0000
1734,-0.4675,0.0010,0.3649,0.0021,2.6465,-0.0056,0.7500,0.0000
1735,-0.4750,-0.0053,0.3500,-0.0105,2.8693,-0.0105,0.6009,0.0000
1736,-0.4845,-0.0115,0.3309,-0.0229,3.1549,-0.0170,0.0000,0.0000
1737,-0.5158,-0.0191,0.2684,-0.0382,3.2994,-0.0252,0.0669,0.0000
1738,-0.5470,-0.0247,0.2060,-0.0495,3.1541,-0.0314,0.0649,0.0000
1739,-0.5627,-0.0370,0.1746,-0.0740,2.9418,0.0018,0.0000,1.0000
1740,-0.5769,-0.0394,0.1461,-0.0788,2.6189,-0.0008,0.0000,1.0000
1741,-0.5906,-0.0394,0.1188,-0.0788,1.9031,-0.0568,0.6380,0.0000
1742,-0.6281,-0.0243,0.0438,-0.0487,0.0693,-0.0273,0.7500,0.0000
1743,-0.6593,-0.0222,-0.0185,-0.0444,0.6913,-0.0298,0.7500,0.0000
1744,-0.6761,-0.0197,-0.0522,-0.0394,1.0635,-0.0275,0.7500,0.0000
1745,-0.6886,-0.0166,-0.0771,-0.0332,1.3098,-0.0242,0.7500,0.0000
1746,-0.6891,-0.0121,-0.0782,-0.0242,1.5564,-0.0184,0.7500,0.0000
1747,-0.5307,-0.0112,0.2386,-0.0224,1.7939,-0.0151,0.7500,0.0000
1748,-0.5311,-0.0110,0.2379,-0.0219,2.0787,-0.0164,0.7500,0.0000
1749,-0.5428,-0.0133,0.2143,-0.0265,2.4179,-0.0205,0.7500,0.0000
1750,-0.5496,-0.0151,0.2009,-0.0302,2.8005,-0.0233,0.7500,0.0000
1751,-0.5236,-0.0094,0.2528,-0.0189,3.2189,-0.0159,0.0000,0.0000
1752,-0.5234,-0.0099,0.2532,-0.0199,3.4863,-0.0030,0.0000,1.0000
1753,-0.5299,-0.0129,0.2403,-0.0259,3.2827,-0.0256,0.0669,0.0000
1754,-0.5347,-0.0163,0.2306,-0.0325,3.0133,-0.0273,0.0607,0.0000
1755,-0.5286,-0.0073,0.2428,-0.0146,2.7790,-0.0149,0.7500,0.0000
1756,-0.5280,-0.0081,0.2440,-0.0161,2.5959,-0.0180,0.7500,0.0000
1757,-0.5203,-0.0109,0.2594,-0.0219,2.6206,-0.0211,0.7500,0.0000
1758,-0.5143,-0.0146,0.2714,-0.0293,2.8368,-0.0246,0.7500,0.0000
1759,-0.5137,-0.0176,0.2725,-0.0353,3.1765,-0.0280,0.0000,0.0000
1760,-0.5164,-0.0113,0.2672,-0.0227,3.4207,-0.0026,0.0000,1.0000
1761,-0.5224,-0.0031,0.2551,-0.0061,3.2158,-0.0121,0.0771,0.0000
1762,-0.5158,0.0002,0.2683,0.0004,2.9517,-0.0064,0.3620,0.0000
1763,-0.5009,0.0017,0.2982,0.0034,2.7696,-0.0044,0.7500,0.0000
1764,-0.4782,0.0033,0.3436,0.0066,2.7294,-0.0021,0.7500,0.0000
1765,-0.4530,0.0053,0.3940,0.0106,2.9017,0.0005,0.4076,0.0000
1766,-0.4443,0.0063,0.4115,0.0125,3.1095,0.0018,0.0000,0.0000
1767,-0.4713,0.0046,0.3574,0.0092,3.1482,0.0003,0.0553,0.0000
1768,-0.4900,0.0033,0.3201,0.0066,2.9596,-0.0003,0.2927,0.0000
1769,-0.4837,0.0034,0.3326,0.0068,2.7759,0.0006,0.7500,0.0000
1770,-0.5331,0.0007,0.2338,0.0014,2.7068,-0.0021,0.7500,0.0000
1771,-0.4846,0.0021,0.3307,0.0042,2.8522,0.0005,0.6909,0.0000
1772,-0.4339,0.0024,0.4321,0.0047,3.1289,0.0003,0.0000,0.0000
1773,-0.3911,0.0005,0.5179,0.0009,3.3214,-0.0010,0.0000,1.0000
1774,-0.3631,-0.0032,0.5737,-0.0064,3.0997,-0.0044,0.0543,0.0000
1775,-0.3494,-0.0075,0.6012,-0.0150,2.8296,-0.0081,0.7500,0.0000
1776,-0.3468,-0.0113,0.6064,-0.0227,2.6465,-0.0113,0.7500,0.0000
1777,-0.3521,-0.0144,0.5958,-0.0288,2.6729,-0.0138,0.7500,0.0000
1778,-0.3534,-0.0155,0.5932,-0.0309,2.8931,-0.0142,0.4432,0.0000
1779,-0.3639,-0.0174,0.5722,-0.0348,3.1308,-0.0161,0.0000,0.0000
1780,-0.3715,-0.0186,0.5569,-0.0371,3.1924,-0.0175,0.0517,0.0000
1781,-0.3738,-0.0192,0.5525,-0.0385,3.0104,-0.0184,0.0517,0.0000
1782,-0.3589,-0.0189,0.5821,-0.0379,2.7865,-0.0182,0.7500,0.0000
1783,-0.3441,-0.0182,0.6118,-0.0365,2.6034,-0.0178,0.7500,0.0000
1784,-0.3339,-0.0174,0.6321,-0.0349,2.6264,-0.0174,0.7500,0.0000
1785,-0.3290,-0.0171,0.6419,-0.0343,2.8416,-0.0178,0.7500,0.0000
1786,-0.3297,-0.0179,0.6406,-0.0359,3.1812,-0.0193,0.0000,0.0000
1787,-0.3086,-0.0903,0.6828,-0.1806,3.4250,-0.0005,0.0000,1.0000
1788,-0.3062,-0.0895,0.6875,-0.1789,3.2200,-0.0954,0.0568,0.0000
1789,-0.2966,-0.0908,0.7069,-0.1815,2.9427,-0.0810,0.7500,0.0000
1790,-0.2913,-0.0937,0.7175,-0.1875,2.7624,-0.0855,0.7500,0.0000
1791,-0.5108,0.0638,0.2784,0.1277,2.7980,0.0879,0.7500,0.0000
1792,-0.5105,0.0635,0.2789,0.1271,3.0179,0.0562,0.0000,0.0000
1793,-0.5099,0.0627,0.2801,0.1255,3.2317,0.0571,0.0588,0.0000
1794,-0.5094,0.0619,0.2812,0.1239,3.1274,0.0582,0.0588,0.0000
1795,-0.5089,0.0611,0.2821,0.1223,2.9290,0.0594,0.4823,0.0000
1796,-0.5363,0.1312,0.2274,0.2623,2.7551,0.1557,0.7500,0.0000
1797,-0.5356,0.1295,0.2288,0.2590,2.7478,0.1401,0.7500,0.0000
1798,-0.5349,0.1273,0.2301,0.2547,2.9581,0.1420,0.0557,0.0000
1799,-0.5345,0.1248,0.2310,0.2496,3.1435,0.1436,0.0127,0.0000
1800,-0.5344,0.1220,0.2312,0.2440,3.0464,0.1449,0.0545,0.0000
1801,-0.5346,0.1190,0.2308,0.2381,2.8446,0.1461,0.7500,0.0000
1802,-0.5351,0.1161,0.2298,0.2321,2.6705,0.1472,0.7500,0.0000
1803,-0.5359,0.1130,0.2281,0.2260,2.7025,0.1482,0.7500,0.0000
1804,-0.6003,0.0391,0.0994,0.0781,2.9271,0.0022,0.0000,1.0000
1805,-0.6002,0.0385,0.0997,0.0770,3.0183,0.0165,0.0000,1.0000
1806,-0.6001,0.0384,0.0997,0.0767,2.7018,0.0167,0.0000,1.0000
1807,-0.6001,0.0382,0.0998,0.0764,2.2633,0.0167,0.0000,1.0000
1808,-0.6001,0.0381,0.0998,0.0762,0.2128,0.0905,0.7500,0.0000
1809,-0.6001,0.0381,0.0998,0.0762,0.0494,0.0835,0.7500,0.0000
1810,-0.6001,0.0380,0.0998,0.0760,0.4804,0.0869,0.7500,0.0000
1811,-0.6000,0.0378,0.0999,0.0755,0.7823,0.0859,0.7500,0.0000
1812,-0.7983,0.0429,-0.2966,0.0859,0.9866,0.1172,0.7500,0.0000
1813,-0.7990,0.0424,-0.2979,0.0848,1.2007,0.1104,0.7500,0.0000
1814,-0.7998,0.0418,-0.2996,0.0836,1.4730,0.1096,0.7500,0.0000
1815,-0.8007,0.0411,-0.3015,0.0822,1.7139,0.1087,0.7500,0.0000
1816,-0.8019,0.0403,-0.3038,0.0806,1.9712,0.0119,0.0000,1.0000
1817,-0.8023,0.0400,-0.3047,0.0799,2.0677,0.0178,0.0000,1.0000
1818,-0.8025,0.0399,-0.3050,0.0797,0.7586,0.1124,0.7500,0.0000
1819,-0.8025,0.0399,-0.3050,0.0797,0.0587,0.0952,0.7500,0.0000
1820,-0.8028,0.0397,-0.3055,0.0794,0.6888,0.0930,0.7500,0.0000
1821,-0.8032,0.0394,-0.3065,0.0787,0.8863,0.0907,0.5160,0.0000
1822,-0.8039,0.0389,-0.3077,0.0779,1.0831,0.0884,0.0000,0.0000
1823,-0.8046,0.0385,-0.3091,0.0770,1.2739,0.0039,0.0000,1.0000
1824,-0.8047,0.0384,-0.3094,0.0768,0.0012,0.1008,0.7500,0.0000
1825,-0.8047,0.0384,-0.3095,0.0768,0.0788,0.0879,0.7500,0.0000
1826,-0.8049,0.0383,-0.3097,0.0766,0.2987,0.0896,0.7500,0.0000
1827,-0.8051,0.0381,-0.3102,0.0763,0.6520,0.0912,0.7500,0.0000
1828,-0.8055,0.0378,-0.3111,0.0757,0.8789,0.0912,0.5699,0.0000
1829,-0.8062,0.0374,-0.3125,0.0748,1.0502,0.0911,0.0000,0.0000
1830,-0.8070,0.0369,-0.3141,0.0738,1.2530,0.0077,0.0000,1.0000
1831,-0.8072,0.0368,-0.3144,0.0736,0.0012,0.1038,0.7500,0.0000
1832,-0.8072,0.0368,-0.3144,0.0736,0.0777,0.0893,0.7500,0.0000
1833,-0.8073,0.0367,-0.3147,0.0734,0.3139,0.0889,0.7500,0.0000
1834,-0.8076,0.0365,-0.3153,0.0730,0.5188,0.0884,0.7500,0.0000
1835,-0.8081,0.0362,-0.3162,0.0725,0.8584,0.0877,0.6774,0.0000
1836,-0.8087,0.0359,-0.3174,0.0717,1.0846,0.0889,0.0000,0.0000
1837,-0.8095,0.0354,-0.3189,0.0708,1.2666,0.0086,0.0000,1.0000
1838,-0.8097,0.0353,-0.3193,0.0706,0.0013,0.1017,0.7500,0.0000
1839,-0.8097,0.0353,-0.3193,0.0705,0.0861,0.0878,0.7500,0.0000
1840,-0.8098,0.0352,-0.3196,0.0704,0.2747,0.0875,0.7500,0.0000
1841,-0.8103,0.0349,-0.3205,0.0698,0.6665,0.0868,0.7500,0.0000
1842,-0.8107,0.0346,-0.3214,0.0693,0.8740,0.0863,0.5909,0.0000
1843,-0.8114,0.0342,-0.3228,0.0684,1.0613,0.0873,0.0000,0.0000
1844,-0.7738,0.0423,-0.2475,0.0845,1.2910,0.0976,0.7500,0.0000
1845,-0.7752,0.0416,-0.2504,0.0832,1.2293,0.0946,0.7500,0.0000
1846,-0.7766,0.0409,-0.2532,0.0819,1.2707,0.0938,0.7500,0.0000
1847,-0.7839,0.0364,-0.2679,0.0728,1.4898,0.0864,0.7500,0.0000
1848,-0.7856,0.0356,-0.2712,0.0713,1.7011,0.0864,0.7500,0.0000
1849,-0.7914,0.0357,-0.2828,0.0714,1.9369,0.0874,0.2178,0.0000
1850,-0.7935,0.0347,-0.2871,0.0694,2.1364,0.0872,0.0265,0.0000
1851,-0.7958,0.0337,-0.2915,0.0673,2.1215,0.0856,0.0833,0.0000
1852,-0.8479,0.0359,-0.3958,0.0719,1.9969,0.0092,0.0000,1.0000
1853,-0.8493,0.0353,-0.3985,0.0706,0.8450,0.1083,0.7500,0.0000
1854,-0.8495,0.0352,-0.3991,0.0704,0.2914,0.0933,0.7500,0.0000
1855,-0.8502,0.0349,-0.4005,0.0697,0.7453,0.0929,0.7500,0.0000
1856,-0.8513,0.0344,-0.4025,0.0688,0.9982,0.0922,0.0000,0.0000
1857,-0.8525,0.0338,-0.4050,0.0677,1.1710,0.0084,0.0000,1.0000
1858,-0.8527,0.0337,-0.4055,0.0675,0.0010,0.1058,0.7500,0.0000
1859,-0.8528,0.0337,-0.4055,0.0674,0.0771,0.0915,0.7500,0.0000
1860,-0.8530,0.0336,-0.4060,0.0672,0.3166,0.0914,0.7500,0.0000
1861,-0.8502,-0.0070,-0.4005,-0.0141,0.6143,-0.0001,0.7500,0.0000
1862,-0.8504,-0.0072,-0.4007,-0.0143,0.8150,0.0149,0.7500,0.0000
1863,-0.8504,-0.0072,-0.4008,-0.0143,1.0719,0.0129,0.0000,0.0000
1864,-0.8505,-0.0073,-0.4011,-0.0146,1.2872,0.0133,0.0000,1.0000
1865,-0.8507,-0.0074,-0.4013,-0.0148,0.0011,0.0051,0.7500,0.0000
1866,-0.8506,-0.0074,-0.4013,-0.0147,0.1014,0.0061,0.7500,0.0000
1867,-0.8508,-0.0075,-0.4015,-0.0150,0.3441,0.0037,0.7500,0.0000
